Date & Time,Amount Outgoing (Yen),Amount Incoming (Yen),Amount Outgoing Overseas,Currency,Exchange Rate (Yen),Country Paid In,Transaction Type,Business Name,Method,Payment Option,User,Transaction ID
2025/03/31 21:17:59,"18,000",-,"18,000",JPY,1.00000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025033121175900179329
2025/03/31 14:41:30,-,30,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032908094300896587
2025/03/31 11:56:30,980,-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025033111563000336689
2025/03/31 09:58:40,"1,439",-,-,-,-,-,Payment,Amazon.co.jp - AMAZON.CO.JP,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025033109584000922483
2025/03/31 09:44:35,"5,100",-,-,-,-,-,Bank Transfer,スルガ銀行 *****55,PayPay Balance,-,-,01963805725782196224
2025/03/30 14:50:03,-,4,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032411535400887983#43257
2025/03/30 14:50:02,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032411535400887983
2025/03/30 11:59:14,-,6,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_C_202503290700001497180346#43257
2025/03/30 10:04:32,-,36,-,-,-,-,"Points, Balance Earned",オーケー,PayPay Point,-,-,04674222108290359298
2025/03/30 10:04:31,"2,448",-,-,-,-,-,Payment,オーケー - 越谷大泊,Credit Mastercard 5298,-,-,04674222108290359298
2025/03/29 22:17:35,-,3,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_C_202503290700001497180345
2025/03/29 22:16:04,-,9,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_C_202503290700001497180347
2025/03/29 22:15:27,-,18,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_C_202503290700001497180346
2025/03/29 20:45:56,-,15,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032614031200191827#43257
2025/03/29 20:45:56,-,45,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032614031200191827
2025/03/29 20:45:42,-,75,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032621394500024155#43257
2025/03/29 20:45:42,-,225,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032621394500024155
2025/03/29 18:32:43,-,"8,000",-,-,-,-,Money Received,ハナノトウ,PayPay Balance,-,-,01962593582931681285
2025/03/29 08:09:43,"2,000",-,-,-,-,-,Payment,R______**0091*,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025032908094300896587
2025/03/29 03:51:03,-,50,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_df738658-a177-4324-9a1b-1a1a2595adc3_sppf
2025/03/29 01:34:32,-,53,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_2f86811a-9bb1-4631-a47b-e4a457504b95_6032964679408054176681578
2025/03/28 00:04:04,-,9,-,-,-,-,"Points, Balance Earned",吉野家,PayPay Point,-,-,04672428289429110785
2025/03/28 00:04:04,671,-,-,-,-,-,Payment,吉野家 - 羽田空港第３ターミナル店,Credit Mastercard 5298,-,-,04672428289429110785
2025/03/27 14:59:50,-,4,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032501133700757657#43257
2025/03/27 14:59:50,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032501133700757657
2025/03/27 02:03:13,388,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04671747528523128836
2025/03/27 01:56:41,-,250,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_6cf4c737-37a3-41fb-af13-3499d537c42a_sppf
2025/03/26 21:45:51,-,1,-,-,-,-,"Points, Balance Earned",富士薬品グループ,PayPay Point,-,-,4670489489651384325#44114
2025/03/26 21:39:45,"15,000",-,"15,000",JPY,1.00000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025032621394500024155
2025/03/26 14:03:12,"3,000",-,"3,000",JPY,1.00000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025032614031200191827
2025/03/25 22:35:06,"80,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01959749824955809793
2025/03/25 22:07:32,-,"80,000",-,-,-,-,Money Received,ハナノトウ,PayPay Balance,-,-,01959735617203519492
2025/03/25 17:35:32,"60,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01959595420881649666
2025/03/25 17:35:07,-,"60,000",-,-,-,-,Top-Up,PayPay,スルガ銀行 *****55,-,-,01959595206132883488
2025/03/25 13:40:22,-,18,-,-,-,-,"Points, Balance Earned",Yahoo!オークション,PayPay Point,-,-,04670622496198344709
2025/03/25 13:40:22,"1,320",-,-,-,-,-,Payment,Yahoo!オークション,Credit Mastercard 5298,-,-,04670622496198344709
2025/03/25 10:46:09,-,15,-,-,-,-,"Points, Balance Earned",さくら薬局グループ,PayPay Point,-,-,04670532705611964417
2025/03/25 10:46:08,"1,010",-,-,-,-,-,Payment,さくら薬局グループ - さくら薬局　越谷下間久里店,Credit Mastercard 5298,-,-,04670532705611964417
2025/03/25 09:22:18,397,-,-,-,-,-,Payment,富士薬品グループ - ドラッグセイムス　せんげん台店,Credit Mastercard 5298,-,-,04670489489651384325
2025/03/25 09:22:18,-,3,-,-,-,-,"Points, Balance Earned",富士薬品グループ,PayPay Point,-,-,04670489489651384325
2025/03/25 09:09:03,"500,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01959334381359194112
2025/03/25 09:08:17,-,"500,000",-,-,-,-,Top-Up,PayPay,スルガ銀行 *****55,-,-,01959333986221948934
2025/03/25 02:31:10,-,80,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04667070687093891074
2025/03/25 01:13:37,999,-,999,JPY,1.00000000,FI,Payment,OURARING,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025032501133700757657
2025/03/24 21:28:50,-,81,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032016251700878959
2025/03/24 21:28:50,-,27,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025032016251700878959#43257
2025/03/24 20:28:35,-,10,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031919144300035346#43257
2025/03/24 20:28:34,-,30,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031919144300035346
2025/03/24 20:26:53,"1,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01958941563650359298
2025/03/24 20:25:31,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031711514300529204
2025/03/24 18:36:09,-,"1,000",-,-,-,-,Top-Up,PayPay,三井住友銀行 *****84,-,-,01958884500713783300
2025/03/24 11:53:54,980,-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025032411535400887983
2025/03/23 00:44:32,-,46,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04668171676190326784
2025/03/23 00:44:32,-,23,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,4668171676190326784#44114
2025/03/23 00:17:58,-,18,-,-,-,-,"Points, Balance Earned",PayPayほけん,PayPay Point,-,-,04668724601690095618
2025/03/23 00:17:58,"1,300",-,-,-,-,-,Payment,PayPayほけん,Credit Mastercard 5298,-,-,04668724601690095618
2025/03/22 22:45:41,-,66,-,-,-,-,"Points, Balance Earned",TEMU,PayPay Point,-,-,04668677039222218756
2025/03/22 22:45:41,"4,426",-,-,-,-,-,Payment,TEMU,Credit Mastercard 5298,-,-,04668677039222218756
2025/03/22 18:00:29,-,71,-,-,-,-,"Points, Balance Earned",西松屋チェーン,PayPay Point,-,-,4668493017053036545#44114
2025/03/22 16:48:37,-,213,-,-,-,-,"Points, Balance Earned",西松屋チェーン,PayPay Point,-,-,04668493017053036545
2025/03/22 16:48:37,"14,374",-,-,-,-,-,Payment,西松屋チェーン - 越谷弥十郎店,Credit Mastercard 5298,-,-,04668493017053036545
2025/03/22 14:51:07,-,21,-,-,-,-,"Points, Balance Earned",Yahoo!フリマ,PayPay Point,-,-,04668432458014236673
2025/03/22 14:51:07,"1,445",-,-,-,-,-,Payment,Yahoo!フリマ,Credit Mastercard 5298,-,-,04668432458014236673
2025/03/22 06:25:08,"4,767",-,-,-,-,-,Payment,Yahoo!ショッピング,Credit Mastercard 5298,-,-,04668171676190326784
2025/03/21 08:50:36,-,6,-,-,-,-,"Points, Balance Earned",セブン-イレブン,PayPay Point,-,-,04667504478789779456
2025/03/21 08:50:36,594,-,-,-,-,-,Payment,セブン-イレブン - 越谷千間台東,Credit Mastercard 5298,-,-,04667504478789779456
2025/03/21 02:01:53,"1,684",-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04667293827824394240
2025/03/21 00:45:50,544,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04667254623363334151
2025/03/20 18:49:57,-,15,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,4664789544060174339#44114
2025/03/20 18:49:54,-,2,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,4664783771624316928#44114
2025/03/20 18:48:56,"8,080",-,-,-,-,-,Payment,Yahoo!ショッピング,Credit Mastercard 5298,-,-,04667070687093891074
2025/03/20 16:25:17,"5,563",-,-,-,-,-,Payment,ジヤパンミートコシガヤテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025032016251700878959
2025/03/20 15:01:22,-,57,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031513301300827794
2025/03/19 22:51:26,-,16,-,-,-,-,"Points, Balance Earned",PayPayほけん,PayPay Point,-,-,04666453500293439488
2025/03/19 22:51:26,740,-,-,-,-,-,Payment,PayPayほけん,Credit Mastercard 5298,-,-,04666453500293439488
2025/03/19 19:57:36,-,18,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04666363898685538304
2025/03/19 19:57:35,"1,256",-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシ新橋駅前店,Credit Mastercard 5298,-,-,04666363898685538304
2025/03/19 19:14:43,"2,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（携帯決済）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031919144300035346
2025/03/19 16:21:36,-,27,-,-,-,-,"Points, Balance Earned",セブン-イレブン,PayPay Point,-,-,04666252573133168641
2025/03/19 16:21:35,"1,808",-,-,-,-,-,Payment,セブン-イレブン - 越谷千間台東,Credit Mastercard 5298,-,-,04666252573133168641
2025/03/19 15:16:36,-,45,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031513463800900338
2025/03/19 15:14:19,-,75,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031618191700258465#43257
2025/03/19 15:14:18,-,225,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031618191700258465
2025/03/18 19:57:38,"60,057",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01954473474811977728
2025/03/18 19:55:56,-,"59,104",-,-,-,-,Top-Up,PayPay,Yahoo!フリマ・Yahoo!オークション,-,-,01954472598638657536
2025/03/18 05:30:36,"42,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,01954026600642764800
2025/03/17 21:22:15,-,"40,953",-,-,-,-,Top-Up,PayPay,Yahoo!フリマ・Yahoo!オークション,-,-,01953774906970144776
2025/03/17 20:43:10,-,15,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031317290500013562
2025/03/17 20:41:20,-,34,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031311041400275082#43257
2025/03/17 20:41:20,-,102,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031311041400275082
2025/03/17 17:56:03,174,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04664816920182267904
2025/03/17 17:55:57,-,30,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,102895974642327552-c_0a68709e-c245-4fba-a517-cb047295b01a_sppf
2025/03/17 17:02:57,-,45,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04664789544060174339
2025/03/17 17:02:56,"3,117",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04664789544060174339
2025/03/17 16:51:44,-,6,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,04664783771624316928
2025/03/17 16:51:44,445,-,-,-,-,-,Payment,ダイソー - セブンＴせんげん台店,Credit Mastercard 5298,-,-,04664783771624316928
2025/03/17 11:51:43,980,-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031711514300529204
2025/03/17 01:11:35,-,285,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,4663632376791457792#44114
2025/03/17 01:11:34,-,481,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04663632376791457792
2025/03/16 18:19:17,"15,000",-,"15,000",JPY,1.00000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031618191700258465
2025/03/16 14:47:48,-,15,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031322090300888888#43257
2025/03/16 14:47:47,-,45,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031322090300888888
2025/03/16 14:46:31,-,4,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031214004600880623#43257
2025/03/16 14:46:30,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031214004600880623
2025/03/16 14:43:24,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031011524900679086
2025/03/16 09:27:25,-,100,-,-,-,-,"Points, Balance Earned",LINEポイントクラブ,PayPay Point,-,-,345530204902318080-R-110123358
2025/03/16 03:37:44,"57,139",-,-,-,-,-,Payment,Yahoo!ショッピング,"PayPay Point (17,930yen), Credit Mastercard 5298 (39,209yen)",-,-,04663632376791457792
2025/03/15 18:18:30,-,56,-,-,-,-,"Points, Balance Earned",H&M,PayPay Point,-,-,4663226545332060161#44114
2025/03/15 14:30:19,-,168,-,-,-,-,"Points, Balance Earned",H&M,PayPay Point,-,-,04663226545332060161
2025/03/15 14:30:19,"11,205",-,-,-,-,-,Payment,H&M - H＆Mイオン　レイクタウン　森,Credit Mastercard 5298,-,-,04663226545332060161
2025/03/15 13:46:38,"3,160",-,-,-,-,-,Payment,ユニクロ（ユニクロペイ）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031513463800900338
2025/03/15 13:30:13,"3,927",-,-,-,-,-,Payment,レイクタウンｋａｚｅ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031513301300827794
2025/03/15 11:51:38,-,39,-,-,-,-,"Points, Balance Earned",西松屋チェーン,PayPay Point,-,-,04663144760564645891
2025/03/15 11:51:38,"2,734",-,-,-,-,-,Payment,西松屋チェーン - 越谷弥十郎店,Credit Mastercard 5298,-,-,04663144760564645891
2025/03/15 03:42:42,-,"1,310",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_d8ca974f-0226-4ca9-ba3d-a31e4dda8223_6052945490397022172332474
2025/03/14 17:46:15,-,18,-,-,-,-,"Points, Balance Earned",銀座コージーコーナー,PayPay Point,-,-,04662585358254858240
2025/03/14 17:46:15,"1,269",-,-,-,-,-,Payment,銀座コージーコーナー - せんげん台東口店,Credit Mastercard 5298,-,-,04662585358254858240
2025/03/14 16:20:40,-,42,-,-,-,-,"Points, Balance Earned",エビスバインミーベーカリー,PayPay Point,-,-,04662541240350760963
2025/03/14 16:20:40,"2,960",-,-,-,-,-,Payment,エビスバインミーベーカリー - エビスバインミーベーカリー,Credit Mastercard 5298,-,-,04662541240350760963
2025/03/14 14:43:04,-,33,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030713174000192570
2025/03/14 14:36:34,-,13,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031016153600463625#43257
2025/03/14 14:36:34,-,39,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025031016153600463625
2025/03/13 22:09:03,"3,098",-,20,USD,154.90000000,US,Payment,CLAUDE.AI SUBSCRIPTI,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031322090300888888
2025/03/13 17:29:05,"1,000",-,-,-,-,-,Payment,Ｓｕｉｃａ（ＧｏｏｇｌｅＰａｙ）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031317290500013562
2025/03/13 11:04:14,"6,815",-,-,-,-,-,Payment,ジヤパンミートコシガヤテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031311041400275082
2025/03/13 02:39:57,-,"2,000",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_fb463f0a-4d56-43a3-ab49-95f40f6d1461_sppf
2025/03/13 02:13:13,-,"5,000",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_b7fafd5c-f110-442d-a17c-e2bee28ca7f8_sppf
2025/03/13 01:24:41,-,"2,621",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_2e5863c4-821f-491c-baf2-437562a17a44_sppf
2025/03/13 01:02:07,472,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04661325652935999489
2025/03/12 16:47:13,-,24,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030712111700407155#43257
2025/03/12 16:47:12,-,72,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030712111700407155
2025/03/12 16:43:26,-,26,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030811420300662081#43257
2025/03/12 16:43:25,-,78,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030811420300662081
2025/03/12 14:00:46,949,-,-,-,-,-,Payment,ラクテンモバイルツウシンリョウ,PayPay Card Gold Mastercard 1473,One-time Payment,Family Use,PPCD_A_2025031214004600880623
2025/03/12 07:26:55,-,"2,000",-,-,-,-,Money Received,ハナノトウ,PayPay Balance,-,-,01949633536294010880
2025/03/12 01:08:34,-,"2,619",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_1bdaa419-031a-4644-93aa-3f52b4ceb95e_sppf
2025/03/12 01:03:04,-,"4,380",-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_071bf209-e90e-44f2-a1a1-d945d920d8a5_sppf
2025/03/11 15:26:52,-,149,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030816051200029242#43257
2025/03/11 15:26:52,-,447,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025030816051200029242
2025/03/11 11:46:48,-,30,-,-,-,-,"Points, Balance Earned",せんげん台トスカ,PayPay Point,-,-,04660173579497218049
2025/03/11 11:46:47,"2,040",-,-,-,-,-,Payment,せんげん台トスカ - せんげん台トスカ,Credit Mastercard 5298,-,-,04660173579497218049
2025/03/10 20:27:51,403,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04659699964864307202
2025/03/10 20:27:45,-,1,-,-,-,-,"Points, Balance Earned",Yahoo!ズバトク,PayPay Point,-,-,121904701032398848-c_5b4f6316-daa4-468e-bfb9-5ea148fdd372
2025/03/10 16:38:01,-,9,-,-,-,-,"Points, Balance Earned",洋服のタカハシ,PayPay Point,-,-,4659557672597782532#43845
2025/03/10 16:37:58,-,1,-,-,-,-,"Points, Balance Earned",セリア,PayPay Point,-,-,4659561864485683204#43845
2025/03/10 16:15:36,"2,749",-,-,-,-,-,Payment,ジヤパンミートコシガヤテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031016153600463625
2025/03/10 15:59:55,-,3,-,-,-,-,"Points, Balance Earned",セリア,PayPay Point,-,-,04659561864485683204
2025/03/10 15:59:55,330,-,-,-,-,-,Payment,セリア - 2386ジャパンミート越谷店,Credit Mastercard 5298,-,-,04659561864485683204
2025/03/10 15:51:47,-,27,-,-,-,-,"Points, Balance Earned",洋服のタカハシ,PayPay Point,-,-,04659557672597782532
2025/03/10 15:51:47,"1,926",-,-,-,-,-,Payment,洋服のタカハシ - 越谷店,Credit Mastercard 5298,-,-,04659557672597782532
2025/03/10 11:52:49,980,-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025031011524900679086
2025/03/10 10:56:04,-,9,-,-,-,-,"Points, Balance Earned",さくら薬局グループ,PayPay Point,-,-,04659405261387628544
2025/03/10 10:56:04,720,-,-,-,-,-,Payment,さくら薬局グループ - さくら薬局　越谷下間久里店,Credit Mastercard 5298,-,-,04659405261387628544
